PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS06657407,28/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,83,0,
LS06749516,29/06/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,75,0,
LS06749516,29/06/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/10/2019,75,0,
LS12456137,29/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS02466881,29/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS06749516,29/06/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,75,0,
LS1437620A,29/06/2019,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/10/2019,83,0,
LS06431051,30/06/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/10/2019,0,75,
LS06431131,30/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,83,0,
LS07137606,01/07/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/10/2019,25,0,
LS15715344,01/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/10/2019,83,0,
LS05156213,02/07/2019,LEISURE CENTRE CP - PUDSEY                                  ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,10/10/2019,0,83,
LS15715399,02/07/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,83,0,
LS14244741,03/07/2019,LEISURE CENTRE CP - PUDSEY                                  ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,10/10/2019,0,83,
LS06386310,04/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,0,
LS06545185,04/07/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/10/2019,83,0,
LS06657859,04/07/2019,QUARRY HILL E CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS06657859,04/07/2019,QUARRY HILL E CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,25,0,
LS05242563,05/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/10/2019,83,0,
LS14846074,05/07/2019,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,10/10/2019,0,113,
LS07963453,07/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/10/2019,0,83,
LS07963453,07/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/11/2019,0,83,
LS11776427,08/07/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/10/2019,25,0,
LS12151231,08/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,0,
LS11776427,08/07/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/10/2019,25,0,
LS12151297,08/07/2019,WEST STREET CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,08/10/2019,0,0,
LS14377778,10/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/12/2019,0,0,
LS1437779A,10/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2019,0,0,
LS14377767,10/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/10/2019,83,0,
LS14377778,10/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/10/2019,0,0,
LS1437779A,10/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/10/2019,0,0,
LS14846948,10/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS11546063,11/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS1224546A,11/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/10/2019,43,0,
LS1224546A,11/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/11/2019,43,0,
LS1224546A,11/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/11/2019,43,0,
LS06750628,12/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS15339672,12/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/10/2019,50,0,
LS15339570,12/07/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/10/2019,0,83,
LS15339570,12/07/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/11/2019,0,83,
LS15339661,12/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/11/2019,25,0,
LS15339661,12/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/11/2019,25,0,
LS15339796,12/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/10/2019,0,0,
LS0654598A,13/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS1445577A,14/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS14455780,14/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,83,0,
LS14455816,14/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS08549391,14/07/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,83,0,
LS14378442,14/07/2019,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/10/2019,83,0,
LS14378453,14/07/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS15716507,14/07/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/10/2019,83,0,
LS12554216,15/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,25,0,
LS12554216,15/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS12245710,15/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/10/2019,0,0,
LS12554216,15/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/11/2019,25,0,
LS12554216,15/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS14378635,15/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS07242167,16/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,0,0,
LS07242214,16/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,83,0,
LS07242214,16/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/10/2019,83,0,
LS15340376,16/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS07563080,17/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS11546631,17/07/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,83,
LS06546530,17/07/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,83,0,
LS06546530,17/07/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,83,0,
LS12245969,17/07/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/10/2019,83,0,
LS12245969,17/07/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,83,0,
LS12245969,17/07/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,83,0,
LS06387506,18/07/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/10/2019,75,0,
LS06751030,18/07/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/10/2019,0,0,
LS15340751,18/07/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,50,0,
LS06751030,18/07/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/10/2019,0,0,
LS06751030,18/07/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,0,
LS15340751,18/07/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,50,0,
LS15340751,18/07/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,50,0,
LS05156734,19/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2019,0,0,
LS07139077,20/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,83,0,
LS07563422,20/07/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,0,83,
LS07563400,20/07/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/10/2019,50,0,
LS07563400,20/07/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/10/2019,50,0,
LS14246099,21/07/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,83,0,
LS14379514,21/07/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,0,83,
LS14379503,21/07/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,0,83,
LS12322210,22/07/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,02/10/2019,75,0,
LS06387801,22/07/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/10/2019,50,0,
LS11547022,22/07/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,31/10/2019,0,83,
LS15020251,22/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/10/2019,50,0,
LS11547077,23/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/10/2019,75,0,
LS11547077,23/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/10/2019,75,0,
LS14642176,23/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/11/2019,0,83,
LS14642223,23/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/11/2019,25,0,
LS0713926A,23/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,0,0,
LS14642223,23/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/11/2019,25,0,
LS1484882A,24/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/10/2019,83,0,
LS05157271,24/07/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,31/10/2019,83,0,
LS1484882A,24/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/11/2019,83,0,
LS07242699,25/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,83,0,
LS14456921,26/07/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,10/12/2019,50,0,
LS06752011,26/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/10/2019,83,0,
LS06752011,26/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/11/2019,83,0,
LS11547328,26/07/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,31/10/2019,0,83,
LS12457286,26/07/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,31/10/2019,113,0,
LS06256701,27/07/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,83,0,
LS06256701,27/07/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,83,0,
LS12152562,27/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/10/2019,0,0,
LS0246910A,29/07/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/11/2019,50,0,
LS06547952,29/07/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/10/2019,0,0,
LS0724278A,29/07/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,0,
LS14246328,29/07/2019,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/10/2019,83,0,
LS0246910A,29/07/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/11/2019,50,0,
LS0246910A,29/07/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,50,0,
LS14246317,29/07/2019,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/10/2019,75,0,
LS05157737,30/07/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,17/10/2019,105,0,
LS11779425,30/07/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,02/10/2019,75,0,
LS14722027,30/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,75,0,
LS07140495,31/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,0,0,
LS07564254,31/07/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,0,0,
LS11779684,31/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/10/2019,0,83,
LS11779684,31/07/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/10/2019,0,83,
LS12152926,01/08/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/11/2019,83,0,
LS14642959,01/08/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/10/2019,0,0,
LS06388928,01/08/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/10/2019,83,0,
LS06388928,01/08/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/11/2019,83,0,
LS12152926,01/08/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/10/2019,83,0,
LS12152926,01/08/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,31/10/2019,83,0,
LS14642959,01/08/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2019,0,0,
LS02469201,02/08/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,0,83,
LS06548412,02/08/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/10/2019,50,0,
LS12555296,02/08/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/10/2019,83,0,
LS12555296,02/08/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,83,0,
LS02469201,02/08/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/10/2019,0,83,
LS06548412,02/08/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/10/2019,50,0,
LS06548412,02/08/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/10/2019,50,0,
LS06659752,02/08/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/10/2019,0,83,
LS06659752,02/08/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,0,83,
LS14457844,02/08/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/10/2019,0,0,
LS06389250,03/08/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/10/2019,83,0,
LS06389250,03/08/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,31/10/2019,83,0,
LS14850344,03/08/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,0,0,
LS14850344,03/08/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/10/2019,0,0,
LS06865619,04/08/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/10/2019,0,83,
LS06865619,04/08/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,31/10/2019,0,83,
LS05940708,05/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,0,75,
LS06257409,05/08/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,50,0,
LS06660015,05/08/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,0,83,
LS00307253,05/08/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/11/2019,0,0,
LS05940708,05/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,0,75,
LS06257409,05/08/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/10/2019,50,0,
LS06660015,05/08/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,0,83,
LS11547973,05/08/2019,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/10/2019,83,0,
LS11547973,05/08/2019,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,31/10/2019,83,0,
LS06257588,06/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/10/2019,0,0,
LS06257588,06/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,0,
LS06433749,06/08/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/10/2019,50,0,
LS06433749,06/08/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/11/2019,50,0,
LS06433749,06/08/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/12/2019,50,0,
LS06257577,06/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/10/2019,83,0,
LS06257577,06/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,83,0,
LS06433749,06/08/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/11/2019,50,0,
LS07830518,07/08/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/10/2019,83,0,
LS07830518,07/08/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,83,0,
LS05779602,08/08/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,09/10/2019,83,0,
LS05779602,08/08/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,07/11/2019,83,0,
LS12322458,08/08/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,07/10/2019,100,0,
LS14643634,08/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/10/2019,0,0,
LS05779544,08/08/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,86 BEYOND THE BAY MARKINGS                        ,50,09/10/2019,83,0,
LS05779544,08/08/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,86 BEYOND THE BAY MARKINGS                        ,50,07/11/2019,83,0,
LS07141217,09/08/2019,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/10/2019,75,0,
LS07141217,09/08/2019,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,75,0,
LS12555547,09/08/2019,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,25,0,
LS12555547,09/08/2019,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/12/2019,25,0,
LS14643725,09/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/10/2019,83,0,
LS14643725,09/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,83,0,
LS02469471,09/08/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/10/2019,83,0,
LS02469471,09/08/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/11/2019,83,0,
LS12555547,09/08/2019,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/10/2019,25,0,
LS12555547,09/08/2019,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/12/2019,25,0,
LS0515881A,10/08/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/10/2019,75,0,
LS05158762,10/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,75,0,
LS05158762,10/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/10/2019,75,0,
LS0515881A,10/08/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/10/2019,75,0,
LS06753218,11/08/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,25,0,
LS06753218,11/08/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/11/2019,25,0,
LS0675323A,11/08/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,0,83,
LS06753218,11/08/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/10/2019,25,0,
LS0675323A,11/08/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,0,83,
LS14851471,11/08/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,75,0,
LS14851471,11/08/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/10/2019,75,0,
LS05244707,12/08/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/11/2019,25,0,
LS05244707,12/08/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/11/2019,25,0,
LS06390114,12/08/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,0,83,
LS06390114,12/08/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,0,83,
LS06434140,12/08/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,83,0,
LS07141589,12/08/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/11/2019,83,0,
LS07141647,12/08/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2019,83,0,
LS0724332A,12/08/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,0,83,
LS12153882,12/08/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/11/2019,75,0,
LS05244707,12/08/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/11/2019,25,0,
LS06434140,12/08/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,83,0,
LS06434140,12/08/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/11/2019,83,0,
LS07141589,12/08/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,83,0,
LS07141589,12/08/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,83,0,
LS07141647,12/08/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/11/2019,83,0,
LS07141647,12/08/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/11/2019,83,0,
LS0724332A,12/08/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,0,83,
LS11548422,12/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/10/2019,0,0,
LS11548422,12/08/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/11/2019,0,0,
LS11548466,12/08/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2019,0,83,
LS11548466,12/08/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/11/2019,0,83,
